"","RespId","ExpId","Username","Cond","Result","Block","Target","Distractors","Distractors.stem","Distractors.col","Distractors.num","Target.training.views","Unseen"
"150","6f88047cq-3c5d-2458-0e81_30","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"nikavosu","fugimusu,nikamuni,sobadani",1,0,1,2,FALSE
"151","6f88047cq-3c5d-2458-0e81_31","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"nikamuti","fugimuti,nikadati,nikadasu",2,1,2,4,FALSE
"152","6f88047cq-3c5d-2458-0e81_32","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"fugivosu","fugimuni,kalidasu,nikatimu",1,0,1,2,FALSE
"153","6f88047cq-3c5d-2458-0e81_33","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"kalisumu","sobasuda,fugimuti,nikavoti",0,1,1,0,TRUE
"154","6f88047cq-3c5d-2458-0e81_34","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"fugivoti","nikadati,nikanivo,fugivoni",1,2,1,0,TRUE
"155","6f88047cq-3c5d-2458-0e81_35","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"kalivoni","sobamuni,sobanida,sobavoni",0,1,3,2,FALSE
"156","6f88047cq-3c5d-2458-0e81_36","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"kalivoti","sobativo,sobamusu,nikanimu",0,1,1,0,TRUE
"157","6f88047cq-3c5d-2458-0e81_37","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"fugimuni","nikadani,sobatimu,fugidani",1,1,2,1,FALSE
"158","6f88047cq-3c5d-2458-0e81_38","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"sobatimu","kalinivo,kalidasu,kalitida",0,0,1,4,FALSE
"159","6f88047cq-3c5d-2458-0e81_39","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"fugidati","nikatimu,fugimuti,kalinida",1,1,2,0,TRUE
"160","6f88047cq-3c5d-2458-0e81_40","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"kalitida","fugimuti,sobasuda,sobamusu",0,1,1,0,TRUE
"161","6f88047cq-3c5d-2458-0e81_41","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"nikadasu","fugimusu,sobasumu,sobasuvo",0,0,3,1,FALSE
"162","6f88047cq-3c5d-2458-0e81_42","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"sobativo","fugitivo,kalisuvo,sobamusu",1,2,1,1,FALSE
"163","6f88047cq-3c5d-2458-0e81_43","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"fugidani","nikativo,kalidasu,fugimuni",1,1,1,0,TRUE
"164","6f88047cq-3c5d-2458-0e81_44","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"sobatida","nikatimu,nikanimu,kalitimu",0,0,2,2,FALSE
"165","6f88047cq-3c5d-2458-0e81_45","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"nikatida","sobamuni,nikadani,kalidati",1,2,1,0,TRUE
"166","6f88047cq-3c5d-2458-0e81_46","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"sobanida","sobavoti,fugidasu,nikamusu",1,1,0,0,TRUE
"167","6f88047cq-3c5d-2458-0e81_47","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"sobanivo","nikavoni,sobativo,kalisuda",1,2,1,0,TRUE
"168","6f88047cq-3c5d-2458-0e81_48","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"fugimusu","kalitivo,sobasumu,sobavoni",0,1,1,4,FALSE
"169","6f88047cq-3c5d-2458-0e81_49","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"kalidani","sobanivo,fugisuvo,fuginida",0,1,2,2,FALSE
"170","6f88047cq-3c5d-2458-0e81_50","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"nikamusu","nikatida,fuginida,kalinimu",1,1,0,0,TRUE
"171","6f88047cq-3c5d-2458-0e81_51","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"sobadasu","fuginivo,nikadasu,sobanivo",1,1,1,1,FALSE
"172","6f88047cq-3c5d-2458-0e81_52","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"sobamusu","kalidati,kalisumu,sobativo",1,1,1,0,TRUE
"173","6f88047cq-3c5d-2458-0e81_53","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"fugidasu","kalivosu,sobativo,sobadani",0,1,1,0,TRUE
"174","6f88047cq-3c5d-2458-0e81_54","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"sobamuni","nikatida,fugidasu,fuginimu",0,1,1,4,FALSE
"175","6f88047cq-3c5d-2458-0e81_55","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"fugitimu","fuginimu,nikanida,kalidani",1,1,0,1,FALSE
"176","6f88047cq-3c5d-2458-0e81_56","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"kalimuti","kalimuni,sobavoni,sobamuni",1,2,0,2,FALSE
"177","6f88047cq-3c5d-2458-0e81_57","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"kalimuni","nikavoti,sobavoti,fugitida",0,0,0,1,FALSE
"178","6f88047cq-3c5d-2458-0e81_58","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"nikadani","fugisuda,kalivosu,sobanida",0,2,1,4,FALSE
"179","6f88047cq-3c5d-2458-0e81_59","6f88047cq-3c5d-2458-0e81","3","Random",FALSE,3,"nikanimu","nikamusu,fuginida,kalidati",1,1,1,1,FALSE
"180","6f88047cq-3c5d-2458-0e81_60","6f88047cq-3c5d-2458-0e81","3","Random",TRUE,3,"nikanivo","fugivosu,kalivoti,kalivosu",0,3,0,2,FALSE
"181","9b3c1dc4q-ee10-0a47-1917_1","9b3c1dc4q-ee10-0a47-1917","4","Simple",FALSE,1,"fugimuti","sobamuti,nikavosu,sobamusu",0,2,1,2,FALSE
"182","9b3c1dc4q-ee10-0a47-1917_2","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,1,"sobamusu","nikavoti,kalivoti,fugidani",0,0,0,2,FALSE
"183","9b3c1dc4q-ee10-0a47-1917_3","9b3c1dc4q-ee10-0a47-1917","4","Simple",FALSE,1,"nikavoti","fugimuti,nikavosu,sobamuti",1,1,2,2,FALSE
"184","9b3c1dc4q-ee10-0a47-1917_4","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,1,"sobamuti","fugidasu,sobamusu,nikavosu",1,1,0,2,FALSE
"185","9b3c1dc4q-ee10-0a47-1917_5","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,1,"kalivoti","nikavosu,fugidasu,sobamuti",0,1,1,2,FALSE
"186","9b3c1dc4q-ee10-0a47-1917_6","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,1,"fugidasu","fugimuti,sobamuti,nikavoti",1,0,0,2,FALSE
"187","9b3c1dc4q-ee10-0a47-1917_7","9b3c1dc4q-ee10-0a47-1917","4","Simple",FALSE,1,"nikavosu","fugidasu,nikavoti,sobamusu",1,1,2,2,FALSE
"188","9b3c1dc4q-ee10-0a47-1917_8","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,1,"fugidani","nikavosu,nikavoti,fugimuti",1,0,0,2,FALSE
"189","9b3c1dc4q-ee10-0a47-1917_9","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"nikavoti","nikavosu,fugidani,fugivoti",1,2,1,3,FALSE
"190","9b3c1dc4q-ee10-0a47-1917_10","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"fugidani","kalivoni,nikavosu,sobamuti",0,0,1,3,FALSE
"191","9b3c1dc4q-ee10-0a47-1917_11","9b3c1dc4q-ee10-0a47-1917","4","Simple",FALSE,2,"fugimuti","fugimusu,sobavoni,fugivoti",2,1,1,3,FALSE
"192","9b3c1dc4q-ee10-0a47-1917_12","9b3c1dc4q-ee10-0a47-1917","4","Simple",FALSE,2,"nikavosu","kalivoni,fugivoti,kalivoti",0,3,0,3,FALSE
"193","9b3c1dc4q-ee10-0a47-1917_13","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"kalivoti","fugimuni,sobamusu,fugimuti",0,0,1,3,FALSE
"194","9b3c1dc4q-ee10-0a47-1917_14","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"sobamusu","kalivoni,nikamusu,fugivoti",0,1,1,3,FALSE
"195","9b3c1dc4q-ee10-0a47-1917_15","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"sobamuti","fugidasu,fugimusu,kalivoni",0,1,0,3,FALSE
"196","9b3c1dc4q-ee10-0a47-1917_16","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"fugidasu","kalivoti,sobamusu,nikavoti",0,0,1,3,FALSE
"197","9b3c1dc4q-ee10-0a47-1917_17","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"fugimusu","fugidani,kalivoti,sobavoni",1,0,0,1,FALSE
"198","9b3c1dc4q-ee10-0a47-1917_18","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"fugivoti","fugivoni,kalivoti,fugimuti",2,2,2,1,FALSE
"199","9b3c1dc4q-ee10-0a47-1917_19","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"nikamusu","fugimuti,fugivoti,kalivoti",0,1,0,1,FALSE
"200","9b3c1dc4q-ee10-0a47-1917_20","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"fugivoni","sobamuti,nikavoti,sobamusu",0,1,0,1,FALSE
"201","9b3c1dc4q-ee10-0a47-1917_21","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"kalivoni","sobavoni,nikavosu,fugidani",0,2,2,1,FALSE
"202","9b3c1dc4q-ee10-0a47-1917_22","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,2,"sobavoni","sobamuti,sobamusu,kalivoni",2,1,1,1,FALSE
"203","9b3c1dc4q-ee10-0a47-1917_23","9b3c1dc4q-ee10-0a47-1917","4","Simple",FALSE,2,"fugimuni","fugivoti,nikamuni,sobavoni",1,1,2,1,FALSE
"204","9b3c1dc4q-ee10-0a47-1917_24","9b3c1dc4q-ee10-0a47-1917","4","Simple",FALSE,2,"nikamuni","sobamusu,nikavosu,fugimuni",1,2,1,1,FALSE
"205","9b3c1dc4q-ee10-0a47-1917_25","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"fugidati","kalidati,nikamusu,sobavosu",0,1,1,1,FALSE
"206","9b3c1dc4q-ee10-0a47-1917_26","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"kalimusu","sobadasu,sobadani,sobamusu",0,1,2,1,FALSE
"207","9b3c1dc4q-ee10-0a47-1917_27","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"sobavoni","sobamuni,kalimuti,kalivoti",1,1,1,2,FALSE
"208","9b3c1dc4q-ee10-0a47-1917_28","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"fugimuti","fugimusu,fugidasu,kalidati",2,1,1,4,FALSE
"209","9b3c1dc4q-ee10-0a47-1917_29","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"nikamuti","nikadani,kalivosu,kalimuti",1,1,1,0,TRUE
"210","9b3c1dc4q-ee10-0a47-1917_30","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"fugivoni","nikamuti,sobamusu,sobavosu",0,1,0,2,FALSE
"211","9b3c1dc4q-ee10-0a47-1917_31","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"sobavoti","fugimuti,nikavoti,kalivosu",0,2,2,1,FALSE
"212","9b3c1dc4q-ee10-0a47-1917_32","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"kalivoni","fugivoni,sobavoni,sobamusu",0,2,2,2,FALSE
"213","9b3c1dc4q-ee10-0a47-1917_33","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"nikamusu","nikamuni,sobamuti,kalimuni",1,3,0,2,FALSE
"214","9b3c1dc4q-ee10-0a47-1917_34","9b3c1dc4q-ee10-0a47-1917","4","Simple",FALSE,3,"nikamuni","fugimuni,nikadani,fugimuti",1,2,2,2,FALSE
"215","9b3c1dc4q-ee10-0a47-1917_35","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"sobavosu","fugivoti,nikavoti,kalivoni",0,3,0,0,TRUE
"216","9b3c1dc4q-ee10-0a47-1917_36","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"kalimuti","nikavoni,kalimusu,fugidasu",1,1,0,0,TRUE
"217","9b3c1dc4q-ee10-0a47-1917_37","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"nikavoni","kalimusu,fugivoti,sobavoti",0,2,0,0,TRUE
"218","9b3c1dc4q-ee10-0a47-1917_38","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"kalivoti","fugimuni,nikamusu,nikamuti",0,0,1,4,FALSE
"219","9b3c1dc4q-ee10-0a47-1917_39","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"kalidati","fugivosu,nikavoti,fugidati",0,1,2,0,TRUE
"220","9b3c1dc4q-ee10-0a47-1917_40","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"sobamusu","fugidani,sobadati,kalidati",1,0,0,4,FALSE
"221","9b3c1dc4q-ee10-0a47-1917_41","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"nikavosu","sobamuni,kalivoti,kalimuti",0,1,0,4,FALSE
"222","9b3c1dc4q-ee10-0a47-1917_42","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"kalidasu","nikavoni,sobavosu,sobamuti",0,0,1,0,TRUE
"223","9b3c1dc4q-ee10-0a47-1917_43","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"fugimusu","kalivoti,nikamusu,fugivoni",1,1,1,2,FALSE
"224","9b3c1dc4q-ee10-0a47-1917_44","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"fugivosu","nikadani,sobadati,kalimuni",0,0,0,1,FALSE
"225","9b3c1dc4q-ee10-0a47-1917_45","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"nikadasu","kalivoni,sobadani,sobamuni",0,1,0,0,TRUE
"226","9b3c1dc4q-ee10-0a47-1917_46","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"nikavoti","kalivoti,nikadani,fugivoni",1,2,1,4,FALSE
"227","9b3c1dc4q-ee10-0a47-1917_47","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"fugimuni","kalidasu,kalidani,sobamuti",0,1,1,2,FALSE
"228","9b3c1dc4q-ee10-0a47-1917_48","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"sobadani","kalimuni,kalimusu,nikavoni",0,0,2,0,TRUE
"229","9b3c1dc4q-ee10-0a47-1917_49","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"kalivosu","nikavosu,kalidani,sobavoti",1,2,1,1,FALSE
"230","9b3c1dc4q-ee10-0a47-1917_50","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"fugidasu","sobamuni,sobavosu,kalivoti",0,0,1,4,FALSE
"231","9b3c1dc4q-ee10-0a47-1917_51","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"kalimuni","nikamusu,fugidati,fugimuti",0,2,0,1,FALSE
"232","9b3c1dc4q-ee10-0a47-1917_52","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"sobamuti","nikamuni,kalivoti,nikamusu",0,2,1,4,FALSE
"233","9b3c1dc4q-ee10-0a47-1917_53","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"nikadani","kalimuni,sobavosu,kalivosu",0,0,1,0,TRUE
"234","9b3c1dc4q-ee10-0a47-1917_54","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"nikadati","kalidani,sobamuni,sobadasu",0,2,0,1,FALSE
"235","9b3c1dc4q-ee10-0a47-1917_55","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"fugidani","sobadati,kalivoni,sobadasu",0,2,1,4,FALSE
"236","9b3c1dc4q-ee10-0a47-1917_56","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"kalidani","nikavoti,nikamusu,fugimusu",0,0,0,1,FALSE
"237","9b3c1dc4q-ee10-0a47-1917_57","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"fugivoti","nikamuti,kalivosu,kalidani",0,1,1,2,FALSE
"238","9b3c1dc4q-ee10-0a47-1917_58","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"sobadati","nikadati,nikadasu,nikamuni",0,2,1,0,TRUE
"239","9b3c1dc4q-ee10-0a47-1917_59","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"sobadasu","sobavoni,kalivoni,kalivoti",1,0,0,0,TRUE
"240","9b3c1dc4q-ee10-0a47-1917_60","9b3c1dc4q-ee10-0a47-1917","4","Simple",TRUE,3,"sobamuni","nikamuni,fugivoti,sobamuti",1,2,1,0,TRUE
"241","9422672dq-ca1f-2fa1-9d17_1","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,1,"fugivoti","nikadasu,kalidasu,kalivosu",0,1,0,2,FALSE
"242","9422672dq-ca1f-2fa1-9d17_2","9422672dq-ca1f-2fa1-9d17","5","Simple",FALSE,1,"nikadati","kalivosu,fugivoti,nikadasu",1,1,1,2,FALSE
"243","9422672dq-ca1f-2fa1-9d17_3","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,1,"nikadasu","fugivoti,kalidasu,nikadati",1,2,1,2,FALSE
"244","9422672dq-ca1f-2fa1-9d17_4","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,1,"nikadani","fugivoti,kalidasu,nikavoti",1,1,0,2,FALSE
"245","9422672dq-ca1f-2fa1-9d17_5","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,1,"nikamusu","kalivosu,fugivoti,nikadani",1,0,1,2,FALSE
"246","9422672dq-ca1f-2fa1-9d17_6","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,1,"nikavoti","nikadasu,nikadati,kalivosu",2,1,1,2,FALSE
"247","9422672dq-ca1f-2fa1-9d17_7","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,1,"kalidasu","kalivosu,nikadati,fugivoti",1,1,1,2,FALSE
"248","9422672dq-ca1f-2fa1-9d17_8","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,1,"kalivosu","nikadasu,nikavoti,nikadati",0,1,1,2,FALSE
"249","9422672dq-ca1f-2fa1-9d17_9","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"kalidasu","fugidati,sobavoni,kalivosu",1,1,1,3,FALSE
"250","9422672dq-ca1f-2fa1-9d17_10","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"nikamusu","sobavoni,sobamusu,sobadani",0,1,1,3,FALSE
"251","9422672dq-ca1f-2fa1-9d17_11","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"nikadani","sobavoti,nikadasu,nikamusu",2,1,0,3,FALSE
"252","9422672dq-ca1f-2fa1-9d17_12","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"nikadasu","sobavoti,kalidasu,fugimuti",0,1,1,3,FALSE
"253","9422672dq-ca1f-2fa1-9d17_13","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"fugivoti","kalivosu,nikavoti,nikadani",0,2,1,3,FALSE
"254","9422672dq-ca1f-2fa1-9d17_14","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"kalivosu","fugivoti,kalidati,sobamusu",1,1,1,3,FALSE
"255","9422672dq-ca1f-2fa1-9d17_15","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"nikadati","nikavoti,nikamusu,fugimuti",2,0,2,3,FALSE
"256","9422672dq-ca1f-2fa1-9d17_16","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"nikavoti","kalivosu,fugidani,kalidasu",0,1,0,3,FALSE
"257","9422672dq-ca1f-2fa1-9d17_17","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"sobadani","kalidati,sobamusu,kalivosu",1,1,0,1,FALSE
"258","9422672dq-ca1f-2fa1-9d17_18","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"sobamusu","kalidati,nikadani,nikavoti",0,0,0,1,FALSE
"259","9422672dq-ca1f-2fa1-9d17_19","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"fugimuti","nikadati,sobadani,sobavoti",0,0,2,1,FALSE
"260","9422672dq-ca1f-2fa1-9d17_20","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"fugidani","kalidati,sobamusu,nikamusu",0,1,0,1,FALSE
"261","9422672dq-ca1f-2fa1-9d17_21","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"sobavoti","kalidasu,nikadani,fugimuti",0,0,1,1,FALSE
"262","9422672dq-ca1f-2fa1-9d17_22","9422672dq-ca1f-2fa1-9d17","5","Simple",FALSE,2,"fugidati","fugidani,sobamusu,sobavoni",1,1,0,1,FALSE
"263","9422672dq-ca1f-2fa1-9d17_23","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"sobavoni","nikadasu,kalidasu,nikamusu",0,0,0,1,FALSE
"264","9422672dq-ca1f-2fa1-9d17_24","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,2,"kalidati","sobavoni,nikadani,kalivosu",1,1,0,1,FALSE
"265","9422672dq-ca1f-2fa1-9d17_25","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"fugidani","fugidasu,nikavoni,kalidani",1,2,2,2,FALSE
"266","9422672dq-ca1f-2fa1-9d17_26","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"sobadani","nikadasu,nikavosu,fugidati",0,2,0,2,FALSE
"267","9422672dq-ca1f-2fa1-9d17_27","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"nikamusu","sobavoti,fugimuni,nikadasu",1,1,1,4,FALSE
"268","9422672dq-ca1f-2fa1-9d17_28","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"nikamuti","fugivoti,sobamuti,fugivosu",0,1,2,0,TRUE
"269","9422672dq-ca1f-2fa1-9d17_29","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"kalimusu","nikavoti,nikamuni,sobavoni",0,1,0,0,TRUE
"270","9422672dq-ca1f-2fa1-9d17_30","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"nikavoni","sobavosu,nikavoti,fugimuti",1,2,0,1,FALSE
"271","9422672dq-ca1f-2fa1-9d17_31","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"nikavosu","kalimuni,sobadati,nikavoni",1,1,0,1,FALSE
"272","9422672dq-ca1f-2fa1-9d17_32","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"kalimuni","nikadati,fugimusu,fugidati",0,1,0,1,FALSE
"273","9422672dq-ca1f-2fa1-9d17_33","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"kalidasu","kalimuni,fugidasu,nikadasu",1,2,2,4,FALSE
"274","9422672dq-ca1f-2fa1-9d17_34","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"kalidani","fugidani,sobavoni,fugivosu",0,1,2,0,TRUE
"275","9422672dq-ca1f-2fa1-9d17_35","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"nikavoti","nikadasu,fugidati,nikavoni",2,1,1,4,FALSE
"276","9422672dq-ca1f-2fa1-9d17_36","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"kalivosu","fugimusu,fugivoti,sobadasu",0,1,2,4,FALSE
"277","9422672dq-ca1f-2fa1-9d17_37","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"nikamuni","nikadati,kalidasu,sobadani",1,0,1,1,FALSE
"278","9422672dq-ca1f-2fa1-9d17_38","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"nikadati","sobavoti,fugimusu,nikadani",1,1,1,4,FALSE
"279","9422672dq-ca1f-2fa1-9d17_39","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"sobavoti","fugidani,fugivoti,kalivoti",0,2,2,2,FALSE
"280","9422672dq-ca1f-2fa1-9d17_40","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"sobamuni","fugivosu,fugimuni,nikadasu",0,1,1,0,TRUE
"281","9422672dq-ca1f-2fa1-9d17_41","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"fugimuti","nikamusu,fugidati,kalimuni",1,2,1,2,FALSE
"282","9422672dq-ca1f-2fa1-9d17_42","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"fugivosu","fugivoni,sobavoni,fugidasu",2,2,1,0,TRUE
"283","9422672dq-ca1f-2fa1-9d17_43","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"fugivoti","nikamuni,sobavoni,sobamusu",0,1,0,4,FALSE
"284","9422672dq-ca1f-2fa1-9d17_44","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"kalidati","nikavoti,nikadasu,nikadati",0,2,2,2,FALSE
"285","9422672dq-ca1f-2fa1-9d17_45","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"kalivoti","kalimuni,nikamusu,kalivosu",2,1,0,1,FALSE
"286","9422672dq-ca1f-2fa1-9d17_46","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"fugimuni","nikadati,sobavosu,sobadasu",0,0,0,0,TRUE
"287","9422672dq-ca1f-2fa1-9d17_47","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"sobamusu","fugivosu,nikavoni,nikavosu",0,0,2,2,FALSE
"288","9422672dq-ca1f-2fa1-9d17_48","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"kalimuti","nikadati,sobadati,kalidati",1,0,3,1,FALSE
"289","9422672dq-ca1f-2fa1-9d17_49","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"sobadati","sobamusu,kalivoni,kalidati",1,1,1,0,TRUE
"290","9422672dq-ca1f-2fa1-9d17_50","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"fugimusu","kalimuti,nikadani,nikamuni",0,2,0,0,TRUE
"291","9422672dq-ca1f-2fa1-9d17_51","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"sobavoni","fugimusu,nikadati,sobamuni",1,0,1,2,FALSE
"292","9422672dq-ca1f-2fa1-9d17_52","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"sobadasu","kalivoni,nikadani,nikavosu",0,1,1,0,TRUE
"293","9422672dq-ca1f-2fa1-9d17_53","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"fugivoni","fugimuni,nikamuni,nikavoni",1,1,3,1,FALSE
"294","9422672dq-ca1f-2fa1-9d17_54","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"fugidasu","nikamuni,fugimuti,nikamuti",1,0,0,0,TRUE
"295","9422672dq-ca1f-2fa1-9d17_55","9422672dq-ca1f-2fa1-9d17","5","Simple",TRUE,3,"nikadasu","kalimusu,nikamuni,fugidasu",1,1,2,4,FALSE
