RespId	ExpId	Username	Cond	Result	Block	Target	Response	Distractors	Infl.distract	Colour.result	Number.result	Response.time	Unseen	Target.training	Target.training.views
5f685c4fq-ba5c-b690-e13b_46	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	nikativo	nikadati	nikadani,nikanivo,nikadati	TRUE	FALSE	TRUE	2405	FALSE	NA	1
5f685c4fq-ba5c-b690-e13b_47	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	TRUE	3	fugisumu	fugisumu	fugimuti,fugidati,fugisuda	TRUE	TRUE	TRUE	2194	TRUE	NA	0
5f685c4fq-ba5c-b690-e13b_48	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	fugimuti	fugidani	fugidati,fugidani,fugimuni	TRUE	FALSE	FALSE	2238	FALSE	NA	1
5f685c4fq-ba5c-b690-e13b_49	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	TRUE	3	kalisumu	kalisumu	kalimuni,kalisuvo,kalinivo	TRUE	TRUE	TRUE	2075	TRUE	NA	0
5f685c4fq-ba5c-b690-e13b_50	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	kalidani	kalimuti	kalimuni,kalimuti,kalidati	TRUE	FALSE	FALSE	1871	FALSE	NA	1
5f685c4fq-ba5c-b690-e13b_51	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	fugisuda	fugidani	fugimuni,fugidani,fugisumu	TRUE	TRUE	FALSE	1730	FALSE	NA	4
5f685c4fq-ba5c-b690-e13b_52	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	nikasuda	nikanivo	nikanivo,nikasuvo,nikadani	TRUE	FALSE	FALSE	2426	FALSE	NA	4
5f685c4fq-ba5c-b690-e13b_53	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	nikamuni	nikasuvo	nikanivo,nikasumu,nikasuvo	TRUE	FALSE	FALSE	2255	FALSE	NA	2
5f685c4fq-ba5c-b690-e13b_54	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	nikamuti	nikanivo	nikativo,nikanivo,nikamuni	TRUE	FALSE	FALSE	1496	TRUE	NA	0
5f685c4fq-ba5c-b690-e13b_55	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	TRUE	3	fugidani	fugidani	fugisuda,fugimuni,fugisumu	TRUE	TRUE	TRUE	2807	TRUE	NA	0
5f685c4fq-ba5c-b690-e13b_56	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	sobasumu	sobasuvo	sobamuni,sobasuvo,sobanivo	TRUE	FALSE	TRUE	2099	FALSE	NA	1
5f685c4fq-ba5c-b690-e13b_57	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	TRUE	3	sobasumu	sobasumu	nikasumu,kalisumu,fugisumu	FALSE	TRUE	TRUE	3783	FALSE	NA	NA
5f685c4fq-ba5c-b690-e13b_58	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	sobativo	sobasuvo	sobasuvo,sobasumu,sobamuti	TRUE	TRUE	FALSE	1723	FALSE	NA	4
5f685c4fq-ba5c-b690-e13b_59	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	TRUE	3	nikasuvo	nikasuvo	nikadani,nikanivo,nikasuda	TRUE	TRUE	TRUE	1168	FALSE	NA	4
5f685c4fq-ba5c-b690-e13b_60	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	TRUE	3	kalinivo	kalinivo	kalidani,kalidati,kalitivo	TRUE	TRUE	TRUE	2026	TRUE	NA	0
5f685c4fq-ba5c-b690-e13b_61	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	fugidati	fugidani	fugimuni,fugimuti,fugidani	TRUE	TRUE	FALSE	1939	FALSE	NA	4
5f685c4fq-ba5c-b690-e13b_62	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	kalimuni	kalidani	kalisuda,kalidani,kalisumu	TRUE	FALSE	TRUE	1605	FALSE	NA	2
5f685c4fq-ba5c-b690-e13b_63	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	kalidati	kalitivo	kalitivo,kalidani,kalinivo	TRUE	FALSE	TRUE	2170	FALSE	NA	4
5f685c4fq-ba5c-b690-e13b_64	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	nikanivo	sobanivo	kalinivo,fuginivo,sobanivo	FALSE	TRUE	TRUE	1852	FALSE	NA	NA
5f685c4fq-ba5c-b690-e13b_65	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	sobasuda	sobamuti	sobasumu,sobadati,sobamuti	TRUE	FALSE	FALSE	2403	TRUE	NA	0
5f685c4fq-ba5c-b690-e13b_66	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	fugitivo	fugidani	fugidati,fuginivo,fugidani	TRUE	FALSE	FALSE	1755	TRUE	NA	0
5f685c4fq-ba5c-b690-e13b_67	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	fuginivo	fugisumu	fugisumu,fugisuvo,fugimuni	TRUE	FALSE	FALSE	3886	FALSE	NA	2
5f685c4fq-ba5c-b690-e13b_68	5f685c4fq-ba5c-b690-e13b	A16D58XMMILYIC	Complex	FALSE	3	fugisuvo	fugitivo	fugitivo,fugisumu,fugimuti	TRUE	TRUE	FALSE	2325	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_1	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	1	fugidati	fugidati	fugitivo,fugisuvo,fugisuda	TRUE	TRUE	TRUE	2847	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_2	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	1	kalidati	kalidati	fugidati,nikadati,sobadati	FALSE	TRUE	TRUE	1840	FALSE	NA	NA
7caba7f7q-d4ac-48ad-bf21_3	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	1	kalitivo	kalisuda	kalidati,kalisuda,kalisuvo	TRUE	FALSE	FALSE	2377	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_4	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	1	nikasuvo	sobasuvo	sobasuvo,fugisuvo,kalisuvo	FALSE	TRUE	TRUE	2072	FALSE	NA	NA
7caba7f7q-d4ac-48ad-bf21_5	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	1	sobativo	sobadati	sobasuvo,sobadati,sobasuda	TRUE	FALSE	TRUE	2575	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_6	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	1	nikasuda	nikasuda	nikativo,nikasuvo,nikadati	TRUE	TRUE	TRUE	4744	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_7	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	1	nikasuvo	nikasuda	nikativo,nikasuda,nikadati	TRUE	FALSE	TRUE	15808	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_8	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	1	fugisuda	fugisuda	nikasuda,kalisuda,sobasuda	FALSE	TRUE	TRUE	4162	FALSE	NA	NA
7caba7f7q-d4ac-48ad-bf21_9	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	1	sobasuvo	sobasuda	sobativo,sobasuda,sobadati	TRUE	FALSE	TRUE	1804	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_10	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	1	sobativo	fugitivo	kalitivo,fugitivo,nikativo	FALSE	TRUE	TRUE	9401	FALSE	NA	NA
7caba7f7q-d4ac-48ad-bf21_11	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	1	kalidati	kalidati	kalisuda,kalisuvo,kalitivo	TRUE	TRUE	TRUE	4247	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_12	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	1	fugisuda	fugidati	fugidati,fugisuvo,fugitivo	TRUE	TRUE	FALSE	8428	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_13	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	sobasuvo	sobativo	sobativo,sobadati,sobasuda	TRUE	TRUE	FALSE	3527	FALSE	NA	3
7caba7f7q-d4ac-48ad-bf21_14	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	sobadani	sobadati	sobamuti,sobamuni,sobadati	TRUE	TRUE	FALSE	3065	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_15	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	2	kalimuti	kalimuti	nikamuti,fugimuti,sobamuti	FALSE	TRUE	TRUE	3392	FALSE	NA	NA
7caba7f7q-d4ac-48ad-bf21_16	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	kalidati	kalidani	kalidani,kalimuti,kalimuni	TRUE	TRUE	FALSE	2842	FALSE	NA	3
7caba7f7q-d4ac-48ad-bf21_17	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	sobamuni	sobasumu	sobasumu,sobadani,sobasuda	TRUE	TRUE	FALSE	2914	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_18	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	2	nikasuda	nikasuda	nikadani,nikasumu,nikamuni	TRUE	TRUE	TRUE	3213	FALSE	NA	3
7caba7f7q-d4ac-48ad-bf21_19	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	fuginivo	fugimuni	fugimuti,fugimuni,fugitivo	TRUE	FALSE	TRUE	3665	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_20	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	2	fugisuda	fugisuda	fugidani,fugisuvo,fuginivo	TRUE	TRUE	TRUE	4456	FALSE	NA	3
7caba7f7q-d4ac-48ad-bf21_21	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	sobativo	sobadani	sobanivo,sobadani,sobadati	TRUE	FALSE	FALSE	5807	FALSE	NA	3
7caba7f7q-d4ac-48ad-bf21_22	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	nikasuvo	nikamuti	nikativo,nikamuti,nikasumu	TRUE	FALSE	FALSE	1273	FALSE	NA	3
7caba7f7q-d4ac-48ad-bf21_23	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	2	nikasumu	nikasumu	nikasuvo,nikanivo,nikamuni	TRUE	TRUE	TRUE	1817	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_24	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	2	nikamuni	nikamuni	nikativo,nikanivo,nikamuti	TRUE	TRUE	TRUE	3824	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_25	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	2	fugidati	fugidati	fugisuvo,fugisuda,fugitivo	TRUE	TRUE	TRUE	2545	FALSE	NA	3
7caba7f7q-d4ac-48ad-bf21_26	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	kalimuti	kalimuni	kalimuni,kalidani,kalidati	TRUE	TRUE	FALSE	2304	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_27	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	kalimuni	kalidani	kalimuti,kalidani,kalidati	TRUE	FALSE	TRUE	2873	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_28	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	2	fugidani	fugidani	nikadani,sobadani,kalidani	FALSE	TRUE	TRUE	2998	TRUE	NA	NA
7caba7f7q-d4ac-48ad-bf21_29	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	fugimuni	fugisuda	fugisumu,fugidani,fugisuda	TRUE	FALSE	FALSE	2585	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_30	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	2	kalitivo	kalimuti	kalisumu,kalimuti,kalisuvo	TRUE	FALSE	TRUE	3209	FALSE	NA	3
7caba7f7q-d4ac-48ad-bf21_31	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	fugidani	fugisuda	fugisumu,fugisuda,fugimuni	TRUE	TRUE	FALSE	2361	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_32	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	nikamuni	nikanivo	nikanivo,nikasumu,nikasuvo	TRUE	FALSE	TRUE	3974	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_33	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	3	sobadati	sobadati	sobasuda,sobamuti,sobasumu	TRUE	TRUE	TRUE	4121	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_34	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	kalimuni	kalisuda	kalidani,kalisuda,kalisumu	TRUE	FALSE	FALSE	4864	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_35	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	sobadani	sobasumu	sobasumu,sobamuni,sobasuda	TRUE	FALSE	FALSE	2120	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_36	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	fugisumu	fugisuda	fugisuda,fugidati,fugimuti	TRUE	FALSE	TRUE	3089	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_37	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	kalidani	kalimuti	kalidati,kalimuti,kalimuni	TRUE	FALSE	FALSE	5121	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_38	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	fuginivo	fugisumu	fugisuvo,fugisumu,fugimuni	TRUE	FALSE	FALSE	3521	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_39	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	sobasumu	nikasumu	nikasumu,kalisumu,fugisumu	FALSE	TRUE	TRUE	9961	FALSE	NA	NA
7caba7f7q-d4ac-48ad-bf21_40	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	nikamuti	nikativo	nikanivo,nikativo,nikamuni	TRUE	FALSE	TRUE	3946	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_41	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	nikasuvo	nikanivo	nikadani,nikanivo,nikasuda	TRUE	TRUE	FALSE	2599	FALSE	NA	4
7caba7f7q-d4ac-48ad-bf21_42	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	nikasumu	nikamuti	nikadati,nikamuti,nikasuda	TRUE	TRUE	FALSE	2688	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_43	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	kalisuda	kalinivo	kalisuvo,kalidani,kalinivo	TRUE	FALSE	FALSE	4224	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_44	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	fugisuda	fugisumu	fugimuni,fugisumu,fugidani	TRUE	FALSE	TRUE	3225	FALSE	NA	4
7caba7f7q-d4ac-48ad-bf21_45	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	fugitivo	fugidati	fugidani,fuginivo,fugidati	TRUE	FALSE	TRUE	2978	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_46	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	3	kalisuvo	kalisuvo	kalisumu,kalitivo,kalimuti	TRUE	TRUE	TRUE	2542	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_47	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	nikasuda	nikanivo	nikasuvo,nikadani,nikanivo	TRUE	FALSE	FALSE	7192	FALSE	NA	4
7caba7f7q-d4ac-48ad-bf21_48	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	nikadati	nikativo	nikativo,nikanivo,nikadani	TRUE	FALSE	TRUE	3513	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_49	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	nikanivo	kalinivo	sobanivo,fuginivo,kalinivo	FALSE	TRUE	TRUE	2927	FALSE	NA	NA
7caba7f7q-d4ac-48ad-bf21_50	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	3	sobasuda	sobasuda	sobasumu,sobamuti,sobadati	TRUE	TRUE	TRUE	2049	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_51	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	sobasumu	sobamuni	sobanivo,sobamuni,sobasuvo	TRUE	TRUE	FALSE	2768	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_52	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	sobanivo	sobamuni	sobasumu,sobasuvo,sobamuni	TRUE	FALSE	TRUE	2654	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_53	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	kalidati	kalitivo	kalidani,kalitivo,kalinivo	TRUE	FALSE	TRUE	5838	FALSE	NA	4
7caba7f7q-d4ac-48ad-bf21_54	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	fugimuti	fugidati	fugidati,fugidani,fugimuni	TRUE	FALSE	TRUE	15785	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_55	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	kalitivo	kalidati	kalidani,kalinivo,kalidati	TRUE	FALSE	TRUE	4144	FALSE	NA	4
7caba7f7q-d4ac-48ad-bf21_56	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	3	sobamuti	sobamuti	sobadati,sobasuda,sobasumu	TRUE	TRUE	TRUE	4169	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_57	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	nikativo	nikadani	nikadani,nikadati,nikanivo	TRUE	FALSE	FALSE	2967	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_58	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	fugimuni	fuginivo	fugitivo,fuginivo,fugimuti	TRUE	FALSE	TRUE	6199	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_59	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	kalinivo	kalidati	kalidani,kalidati,kalitivo	TRUE	FALSE	FALSE	1826	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_60	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	sobamuni	sobamuti	sobamuti,sobativo,sobanivo	TRUE	TRUE	FALSE	1417	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_61	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	kalisumu	kalimuni	kalisuvo,kalimuni,kalinivo	TRUE	TRUE	FALSE	1695	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_62	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	nikadani	nikasuvo	nikasuvo,nikanivo,nikasuda	TRUE	FALSE	FALSE	2079	TRUE	NA	0
7caba7f7q-d4ac-48ad-bf21_63	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	3	fugidati	fugidati	fugidani,fugimuni,fugimuti	TRUE	TRUE	TRUE	1304	FALSE	NA	4
7caba7f7q-d4ac-48ad-bf21_64	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	fugisuvo	fugisumu	fugimuti,fugisumu,fugitivo	TRUE	FALSE	TRUE	2577	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_65	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	TRUE	3	kalimuti	kalimuti	kalisuvo,kalitivo,kalisumu	TRUE	TRUE	TRUE	3999	FALSE	NA	2
7caba7f7q-d4ac-48ad-bf21_66	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	nikanivo	nikasuvo	nikasumu,nikamuni,nikasuvo	TRUE	TRUE	FALSE	3968	FALSE	NA	1
7caba7f7q-d4ac-48ad-bf21_67	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	sobativo	sobamuti	sobamuti,sobasumu,sobasuvo	TRUE	FALSE	TRUE	2623	FALSE	NA	4
7caba7f7q-d4ac-48ad-bf21_68	7caba7f7q-d4ac-48ad-bf21	ALLP45O3BDWYM	Complex	FALSE	3	sobasuvo	sobasumu	sobamuti,sobativo,sobasumu	TRUE	FALSE	TRUE	3793	FALSE	NA	4
df27f9fbq-159d-48bd-3faf_1	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	1	nikasuda	nikasuda	nikatida,nikasuvo,nikavoti	TRUE	TRUE	TRUE	8543	FALSE	NA	2
df27f9fbq-159d-48bd-3faf_2	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	FALSE	1	kalidati	kalitivo	kalidasu,kalitivo,kalivosu	TRUE	FALSE	TRUE	9037	FALSE	NA	2
df27f9fbq-159d-48bd-3faf_3	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	1	nikasuvo	nikasuvo	fugivosu,sobasuvo,kalivosu	FALSE	TRUE	TRUE	5608	FALSE	NA	NA
df27f9fbq-159d-48bd-3faf_4	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	1	sobativo	sobativo	sobasuda,sobavosu,sobatida	TRUE	TRUE	TRUE	6577	FALSE	NA	2
df27f9fbq-159d-48bd-3faf_5	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	FALSE	1	fugidasu	fugidati	fugidati,fugisuvo,fugitivo	TRUE	TRUE	FALSE	5863	FALSE	NA	2
df27f9fbq-159d-48bd-3faf_6	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	FALSE	1	sobativo	kalitivo	nikativo,kalitivo,fugivoti	FALSE	TRUE	TRUE	5508	FALSE	NA	NA
df27f9fbq-159d-48bd-3faf_7	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	1	kalitida	kalitida	sobatida,fugitida,nikatida	FALSE	TRUE	TRUE	3990	FALSE	NA	NA
df27f9fbq-159d-48bd-3faf_8	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	1	fugitida	fugitida	fugivosu,fugivoti,fugidasu	TRUE	TRUE	TRUE	4847	FALSE	NA	2
df27f9fbq-159d-48bd-3faf_9	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	1	kalivoti	kalivoti	kalivosu,kalitida,kalidasu	TRUE	TRUE	TRUE	4086	FALSE	NA	2
df27f9fbq-159d-48bd-3faf_10	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	FALSE	1	nikavosu	nikadasu	nikatida,nikadasu,nikativo	TRUE	FALSE	TRUE	3591	FALSE	NA	2
df27f9fbq-159d-48bd-3faf_11	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	1	fugidasu	fugidasu	kalidasu,nikasuda,sobasuda	FALSE	TRUE	TRUE	2815	FALSE	NA	NA
df27f9fbq-159d-48bd-3faf_12	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	1	sobasuvo	sobasuvo	sobasuda,sobatida,sobavoti	TRUE	TRUE	TRUE	4623	FALSE	NA	2
df27f9fbq-159d-48bd-3faf_13	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	2	nikadasu	nikadasu	nikamuni,nikanida,nikamusu	TRUE	TRUE	TRUE	3702	FALSE	NA	3
df27f9fbq-159d-48bd-3faf_14	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	2	kalitivo	kalitivo	kalisuvo,kalitimu,kalisumu	TRUE	TRUE	TRUE	2315	FALSE	NA	3
df27f9fbq-159d-48bd-3faf_15	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	FALSE	2	sobavosu	sobasuda	sobavoti,sobasuda,sobatida	TRUE	FALSE	TRUE	2714	FALSE	NA	3
df27f9fbq-159d-48bd-3faf_16	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	2	kalidati	kalidati	kalinimu,kalimuti,kalinida	TRUE	TRUE	TRUE	7030	FALSE	NA	3
df27f9fbq-159d-48bd-3faf_17	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	FALSE	2	sobativo	sobatida	sobatida,sobadani,sobanivo	TRUE	FALSE	TRUE	4824	FALSE	NA	3
df27f9fbq-159d-48bd-3faf_18	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	2	nikavosu	nikavosu	nikasumu,nikavoti,nikatimu	TRUE	TRUE	TRUE	4961	FALSE	NA	3
df27f9fbq-159d-48bd-3faf_19	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	2	fugivoni	fugivoni	fugitimu,fugimuni,fugivoti	TRUE	TRUE	TRUE	5056	FALSE	NA	1
df27f9fbq-159d-48bd-3faf_20	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	2	fugidani	fugidani	kalinida,nikanida,sobanida	FALSE	TRUE	TRUE	2212	TRUE	NA	NA
df27f9fbq-159d-48bd-3faf_21	df27f9fbq-159d-48bd-3faf	A3I9FTHSULHPYS	Random	TRUE	2	sobamuni	sobamuni	sobadasu,sobadani,sobamusu	TRUE	TRUE	TRUE	3543	FALSE	NA	1
